Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
1500.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,14900000,Ready_to_move,Resale,Apartment,
1750.0,3,3.0,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.0,17200000,Ready_to_move,Resale,Apartment,
1650.0,3,3.0,Furnished,"Hum Sub Apartment, Aashirwaad Chowk, Dwarka",1.0,18000000,Ready_to_move,Resale,Apartment,
1850.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,15500000,Ready_to_move,Resale,Apartment,
1480.0,3,2.0,Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,15800000,Ready_to_move,Resale,Apartment,
1214.0,2,2.0,Furnished,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka",1.0,12600000,Ready_to_move,Resale,Apartment,
1380.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,15000000,Ready_to_move,Resale,Apartment,
1600.0,4,2.0,Furnished,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka",1.0,19500000,Ready_to_move,Resale,Apartment,
1585.0,3,3.0,Semi-Furnished,"Sarve Satyam Apartment, Aashirwaad Chowk, Dwarka",1.0,16600000,Ready_to_move,Resale,Apartment,
1700.0,3,3.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,17200000,Ready_to_move,Resale,Apartment,
1200.0,2,2.0,Semi-Furnished,"Palm Green Apartment, Aashirwaad Chowk, Dwarka",1.0,13000000,Ready_to_move,Resale,Apartment,
1800.0,4,3.0,Semi-Furnished,"Neelachal, Aashirwaad Chowk, Dwarka",1.0,16500000,Ready_to_move,Resale,Apartment,
1000.0,2,2.0,Semi-Furnished,"Kailash Apartments, Aashirwaad Chowk, Dwarka",1.0,10700000,Ready_to_move,Resale,Apartment,10700.0
1500.0,3,2.0,Furnished,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka",1.0,16200000,Ready_to_move,Resale,Apartment,10700.0
1700.0,3,2.0,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.0,16500000,Ready_to_move,Resale,Apartment,10700.0
1750.0,3,2.0,Furnished,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1.0,14900000,Ready_to_move,Resale,Apartment,10700.0
2700.0,4,3.0,Furnished,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1.0,27500000,Ready_to_move,Resale,Apartment,10700.0
3050.0,5,6.0,Semi-Furnished,Commonwealth Games Village 2010,,62500000,Ready_to_move,Resale,Apartment,20492.0
3405.0,5,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,70000000,Ready_to_move,Resale,Apartment,20558.0
1500.0,3,3.0,Semi-Furnished,Commonwealth Games Village 2010,3.0,35500000,Ready_to_move,Resale,Apartment,20558.0
2105.0,3,3.0,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,42100000,Ready_to_move,Resale,Apartment,20558.0
2500.0,4,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",3.0,42500000,Ready_to_move,Resale,Apartment,17000.0
2090.0,3,4.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,44000000,Ready_to_move,Resale,Apartment,21052.0
2525.0,4,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,43200000,Ready_to_move,Resale,Apartment,21052.0
2500.0,4,4.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.0,52500000,Ready_to_move,Resale,Apartment,21000.0
2100.0,3,4.0,Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,34300000,Ready_to_move,Resale,Apartment,16333.0
2022.0,3,3.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",2.0,38000000,Ready_to_move,Resale,Apartment,18793.0
2650.0,4,5.0,Furnished,Commonwealth Games Village 2010,2.0,52500000,Ready_to_move,Resale,Apartment,19811.0
1850.0,3,3.0,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,37500000,Ready_to_move,Resale,Apartment,20270.0
2100.0,3,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,37000000,Ready_to_move,Resale,Apartment,17619.0
1700.0,3,4.0,Semi-Furnished,Commonwealth Games Village 2010,2.0,40000000,Ready_to_move,Resale,Apartment,17619.0
2105.0,3,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,36200000,Ready_to_move,Resale,Apartment,17197.0
1250.0,2,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",1.0,29000000,Ready_to_move,Resale,Apartment,17197.0
2552.0,4,5.0,Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,42500000,Ready_to_move,New_Property,Apartment,16654.0
3112.0,5,6.0,Semi-Furnished,Commonwealth Games Village 2010,3.0,60000000,Ready_to_move,Resale,Apartment,19280.0
2125.0,3,3.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.0,36500000,Ready_to_move,Resale,Apartment,17176.0
2065.0,3,4.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,42500000,Ready_to_move,Resale,Apartment,20581.0
3405.0,5,4.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,71500000,Ready_to_move,Resale,Apartment,20999.0
3050.0,5,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,65000000,Ready_to_move,New_Property,Apartment,21311.0
2300.0,5,6.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,58000000,Ready_to_move,Resale,Apartment,21311.0
1455.0,2,2.0,Semi-Furnished,Commonwealth Games Village 2010,2.0,27500000,Ready_to_move,Resale,Apartment,18900.0
3400.0,5,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,70000000,Ready_to_move,New_Property,Apartment,20588.0
3100.0,5,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,65000000,Ready_to_move,Resale,Apartment,20967.0
1400.0,2,3.0,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,28600000,Ready_to_move,Resale,Apartment,20967.0
2126.0,3,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,39000000,Ready_to_move,Resale,Apartment,18344.0
1815.0,3,3.0,Semi-Furnished,Commonwealth Games Village 2010,2.0,32500000,Ready_to_move,Resale,Apartment,17906.0
1700.0,3,3.0,Unfurnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.0,34000000,Ready_to_move,Resale,Apartment,17906.0
700.0,2,2.0,Unfurnished,Alaknanda,,16500000,Ready_to_move,Resale,Apartment,
980.0,2,2.0,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.0,13800000,Ready_to_move,Resale,Apartment,
1350.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,21000000,Ready_to_move,Resale,Apartment,
1800.0,3,3.0,Semi-Furnished,"Gangotri Enclave, Alaknanda",2.0,22500000,Ready_to_move,Resale,Apartment,
968.751,2,2.0,Semi-Furnished,"Aravali Apartments, Alaknanda",2.0,15000000,Ready_to_move,Resale,Apartment,
1250.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,20000000,Ready_to_move,New_Property,Apartment,
1800.0,3,3.0,Furnished,"Aravali Apartments, Alaknanda",2.0,20000000,Ready_to_move,New_Property,Apartment,
1400.0,3,2.0,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.0,26000000,Ready_to_move,Resale,Builder_Floor,
1000.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,19500000,Ready_to_move,Resale,Apartment,
1800.0,4,2.0,Semi-Furnished,"Tara Apartment, Alaknanda",1.0,21500000,Ready_to_move,Resale,Apartment,
1500.0,3,3.0,Unfurnished,Alaknanda,1.0,26500000,Ready_to_move,New_Property,Apartment,
1600.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,20000000,Ready_to_move,Resale,Apartment,12500.0
1400.0,3,3.0,Furnished,"Narmada Apartment, Alaknanda ",1.0,18000000,Ready_to_move,Resale,Apartment,12500.0
1400.0,3,2.0,Unfurnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment,12500.0
2700.0,4,4.0,Unfurnished,Greater Kailash 4 Nri Colony,2.0,36500000,Ready_to_move,Resale,Builder_Floor,12500.0
1100.0,2,2.0,Unfurnished,Alaknanda,2.0,15000000,Ready_to_move,Resale,Apartment,12500.0
1200.0,2,2.0,Semi-Furnished,Alaknanda,2.0,17500000,Ready_to_move,Resale,Apartment,12500.0
1400.0,2,2.0,Semi-Furnished,Alaknanda,2.0,14000000,Ready_to_move,Resale,Apartment,12500.0
1500.0,3,3.0,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2.0,21000000,Ready_to_move,Resale,Apartment,12500.0
1320.0,3,2.0,Unfurnished,Alaknanda,2.0,15600000,Ready_to_move,Resale,Apartment,12500.0
1300.0,3,3.0,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2.0,19000000,Ready_to_move,Resale,Apartment,12500.0
1150.0,2,2.0,Unfurnished,"Narmada Apartment, Alaknanda",1.0,16500000,Ready_to_move,Resale,Apartment,12500.0
1440.0,3,3.0,Unfurnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment,12500.0
1400.0,2,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,16500000,Ready_to_move,Resale,Apartment,12500.0
450.0,1,1.0,Semi-Furnished,Alaknanda,1.0,3000000,Ready_to_move,Resale,Builder_Floor,12500.0
1300.0,2,2.0,Semi-Furnished,"Yamuna Apartment, Alaknanda",1.0,15000000,Ready_to_move,Resale,Apartment,11538.0
1200.0,2,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,14300000,Ready_to_move,Resale,Apartment,11538.0
1300.0,3,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,18500000,Ready_to_move,Resale,Apartment,11538.0
1400.0,3,3.0,Furnished,"Tara Apartment, Alaknanda ",1.0,19000000,Ready_to_move,Resale,Apartment,11538.0
1400.0,3,3.0,Semi-Furnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment,11538.0
1500.0,3,2.0,,"Sarita Vihar, Mathura Road ",1.0,13500000,Ready_to_move,Resale,,
1600.0,4,2.0,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road ",2.0,15800000,Ready_to_move,Resale,Apartment,
1200.0,10,4.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17000000,Ready_to_move,Resale,Apartment,
1600.0,4,2.0,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road ",1.0,15500000,Ready_to_move,Resale,Apartment,
1250.0,3,2.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,16000000,Ready_to_move,Resale,Apartment,
950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12900000,Ready_to_move,Resale,Apartment,
1200.0,3,3.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13500000,Ready_to_move,Resale,Apartment,
1400.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17800000,Ready_to_move,Resale,Apartment,
950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13200000,Ready_to_move,Resale,Apartment,
1350.0,3,3.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,14000000,Ready_to_move,Resale,Apartment,
1550.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17500000,Ready_to_move,Resale,Apartment,
1300.0,3,2.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17000000,Ready_to_move,Resale,Apartment,
1000.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,13000000,Ready_to_move,Resale,Apartment,
1500.0,3,3.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,17000000,Ready_to_move,Resale,Apartment,
950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12700000,Ready_to_move,Resale,Apartment,
1200.0,3,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13500000,Ready_to_move,Resale,Apartment,
1400.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17400000,Ready_to_move,Resale,Apartment,
1500.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17800000,Ready_to_move,Resale,Apartment,
1050.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12700000,Ready_to_move,Resale,Apartment,
1550.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,16200000,Ready_to_move,Resale,Apartment,
950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,11100000,Ready_to_move,Resale,Apartment,
1150.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13600000,Ready_to_move,Resale,Apartment,
1150.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,13100000,Ready_to_move,Resale,Apartment,
1150.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,12500000,Ready_to_move,Resale,Apartment,
1500.0,3,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13600000,Ready_to_move,Resale,Apartment,
1800.0,4,4.0,Furnished,"Sidharth Enclave, Kilokri, Ring Road",2.0,12000000,Ready_to_move,New_Property,Apartment,6667.0
1300.0,3,3.0,Furnished,"Sidharth Enclave, Kilokri, Ring Road",1.0,20000000,Ready_to_move,New_Property,Apartment,15384.0
1150.0,2,2.0,Unfurnished,Sarita Vihar Pocket B,1.0,13500000,Ready_to_move,Resale,Apartment,15384.0
1500.0,3,2.0,Unfurnished,Sarita Vihar Pocket F,1.0,14000000,Ready_to_move,Resale,Apartment,15384.0
1150.0,2,2.0,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road ",2.0,10800000,Ready_to_move,Resale,Apartment,15384.0
900.0,3,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,9000000,Ready_to_move,New_Property,Builder_Floor,
1150.0,3,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,6300000,Ready_to_move,Resale,Builder_Floor,
1000.0,3,3.0,Semi-Furnished,Sultanpur Extension,1.0,5500000,Ready_to_move,New_Property,Apartment,
450.0,1,1.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,2350000,Ready_to_move,Resale,Apartment,5222.0
1350.0,3,3.0,Semi-Furnished,Sultanpur,1.0,8500000,Ready_to_move,Resale,Apartment,5222.0
445.0,1,2.0,Semi-Furnished,Sultanpur Extension,1.0,1650000,Ready_to_move,Resale,Apartment,5222.0
1200.0,2,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,10000000,Ready_to_move,Resale,Apartment,8333.0
50.0,1,1.0,Unfurnished,"Indra Park Palam, Manglapuri",1.0,1500000,Ready_to_move,Resale,Builder_Floor,8333.0
1100.0,2,2.0,Semi-Furnished,Sultanpur ,1.0,2800000,Ready_to_move,Resale,Builder_Floor,8333.0
700.0,2,2.0,Semi-Furnished,Sultanpur Extension,1.0,2600000,Ready_to_move,Resale,Builder_Floor,3714.0
500.0,1,1.0,Furnished,"New Manglapuri, Sultanpur",1.0,2350000,Ready_to_move,Resale,Builder_Floor,3714.0
540.0,1,1.0,Unfurnished,Sultanpur Extension,1.0,2350000,Ready_to_move,Resale,Apartment,3714.0
450.0,1,1.0,Unfurnished,Sultanpur,1.0,2000000,Ready_to_move,New_Property,Builder_Floor,3714.0
800.0,2,2.0,Semi-Furnished,Sultanpur,1.0,5000000,Almost_ready,Resale,Builder_Floor,3714.0
700.0,2,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,3500000,Ready_to_move,Resale,Builder_Floor,3714.0
750.0,2,2.0,Semi-Furnished,Sultanpur,1.0,4500000,Almost_ready,Resale,Builder_Floor,3714.0
750.0,2,2.0,Unfurnished,Sultanpur,1.0,4000000,Ready_to_move,Resale,Builder_Floor,3714.0
1600.0,3,3.0,Unfurnished,"New Manglapuri, Sultanpur",1.0,10800000,Ready_to_move,Resale,Builder_Floor,3714.0
1000.0,3,2.0,Unfurnished,"New Manglapuri, Sultanpur",1.0,10000000,Ready_to_move,New_Property,Builder_Floor,3714.0
1600.0,3,3.0,Unfurnished,"New Manglapuri, Sultanpur",1.0,10800000,Ready_to_move,Resale,Builder_Floor,3714.0
900.0,3,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,9000000,Ready_to_move,Resale,Builder_Floor,3714.0
1700.0,3,3.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,8500000,Ready_to_move,New_Property,Apartment,3714.0
1100.0,3,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,6000000,Ready_to_move,Resale,Builder_Floor,3714.0
1000.0,3,3.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,5500000,Ready_to_move,New_Property,Apartment,3714.0
1000.0,3,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,7000000,Ready_to_move,New_Property,Builder_Floor,7000.0
1100.0,3,2.0,Furnished,Sultanpur,1.0,6000000,Ready_to_move,Resale,Apartment,5455.0
765.0,3,2.0,Unfurnished,"Manglapuri, Sultanpur",1.0,3700000,Ready_to_move,Resale,Builder_Floor,4837.0
900.0,2,2.0,Semi-Furnished,"Indra Park Palam, Manglapuri",1.0,3100000,Ready_to_move,Resale,Builder_Floor,3444.0
600.0,2,2.0,Unfurnished,Sultanpur,1.0,4500000,Ready_to_move,Resale,Apartment,3444.0
360.0,1,1.0,Semi-Furnished,"Indra Park Palam, Manglapuri",1.0,1500000,Ready_to_move,Resale,Builder_Floor,4167.0
950.0,3,2.0,Semi-Furnished,Chhattarpur,,7090000,Almost_ready,New_Property,Builder_Floor,
3600.0,2,2.0,Semi-Furnished,Chhattarpur ,1.0,4500000,Ready_to_move,New_Property,Builder_Floor,
1305.0,4,3.0,Unfurnished,"JVTS Gardens, Chhattarpur",1.0,5500000,Almost_ready,New_Property,Builder_Floor,
1800.0,3,4.0,Semi-Furnished,Chhattarpur,2.0,63000000,Almost_ready,New_Property,Apartment,
950.0,3,2.0,Semi-Furnished,Chhattarpur,2.0,6990000,Almost_ready,New_Property,Builder_Floor,
800.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,4400000,Ready_to_move,New_Property,Apartment,
1800.0,4,4.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,12500000,Ready_to_move,Resale,Builder_Floor,
800.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,3000000,Ready_to_move,New_Property,Builder_Floor,
675.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,2800000,Ready_to_move,New_Property,Builder_Floor,
1175.0,3,3.0,Unfurnished,"JVTS Gardens, Chhattarpur",4.0,5000000,Almost_ready,New_Property,Builder_Floor,
1500.0,3,3.0,Unfurnished,Chhattarpur,4.0,6000000,Ready_to_move,Resale,Builder_Floor,
810.0,2,2.0,Unfurnished,Chhattarpur,4.0,4500000,Ready_to_move,Resale,Apartment,
630.0,2,2.0,Unfurnished,Chhattarpur Enclave Phase2,1.0,2800000,Ready_to_move,Resale,Apartment,
650.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,2500000,Ready_to_move,Resale,Builder_Floor,
1800.0,4,4.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,8500000,Ready_to_move,New_Property,Builder_Floor,
725.0,2,2.0,Furnished,Chhattarpur,1.0,3000000,Ready_to_move,Resale,Apartment,4138.0
900.0,3,2.0,Semi-Furnished,Chhattarpur,1.0,4900000,Ready_to_move,New_Property,Builder_Floor,4138.0
750.0,2,2.0,Unfurnished,Chhattarpur,1.0,3500000,Ready_to_move,New_Property,Builder_Floor,4138.0
700.0,2,2.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,3000000,Ready_to_move,New_Property,Builder_Floor,4138.0
950.0,3,2.0,Semi-Furnished,Chhattarpur,1.0,7020000,Almost_ready,New_Property,Builder_Floor,4138.0
1600.0,3,4.0,Unfurnished,"DLF Chattarpur Farms, Chhattarpur",1.0,60000000,Almost_ready,New_Property,Apartment,4138.0
900.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,3500000,Ready_to_move,New_Property,Builder_Floor,4138.0
1500.0,3,3.0,Semi-Furnished,Chhattarpur,1.0,7000000,Ready_to_move,New_Property,Builder_Floor,4138.0
500.0,2,1.0,Semi-Furnished,Chhattarpur Enclave Phase2,2.0,7000000,Ready_to_move,Resale,Apartment,4138.0
1035.0,3,3.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,4500000,Ready_to_move,New_Property,Builder_Floor,4138.0
825.0,3,2.0,Semi-Furnished,"Aravali Tower, Chhattarpur",1.0,5990000,Ready_to_move,New_Property,Builder_Floor,4138.0
1300.0,3,3.0,Semi-Furnished,Chhattarpur,1.0,4400000,Ready_to_move,New_Property,Builder_Floor,4138.0
765.0,2,2.0,Unfurnished,Chhattarpur,4.0,2500000,Ready_to_move,New_Property,Builder_Floor,4138.0
580.0,1,1.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,1600000,Ready_to_move,New_Property,Builder_Floor,4138.0
1750.0,3,3.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,6500000,Ready_to_move,New_Property,Builder_Floor,4138.0
650.0,2,2.0,Semi-Furnished,Mehrauli,,2750000,Ready_to_move,Resale,Apartment,
405.0,1,1.0,Semi-Furnished,Mehrauli,,1500000,Ready_to_move,New_Property,Apartment,
675.0,2,1.0,Unfurnished,Mehrauli,,2200000,Ready_to_move,Resale,Builder_Floor,3259.0
850.0,2,2.0,Semi-Furnished,Mehrauli,1.0,2800000,Ready_to_move,Resale,Apartment,3294.0
800.0,3,3.0,Semi-Furnished,Mehrauli,1.0,4500000,Ready_to_move,Resale,Apartment,3294.0
405.0,1,1.0,Furnished,Mehrauli,1.0,1800000,Ready_to_move,Resale,Apartment,3294.0
1350.0,3,3.0,Unfurnished,Mehrauli,1.0,8500000,Ready_to_move,New_Property,Builder_Floor,3294.0
1350.0,3,3.0,Unfurnished,Mehrauli,1.0,8500000,Ready_to_move,New_Property,Apartment,3294.0
450.0,1,1.0,Unfurnished,Mehrauli,1.0,1700000,Ready_to_move,New_Property,Builder_Floor,3294.0
1300.0,3,3.0,Semi-Furnished,Mehrauli ,2.0,7000000,Ready_to_move,New_Property,Builder_Floor,3294.0
1050.0,3,2.0,Unfurnished,Mehrauli,2.0,5600000,Ready_to_move,New_Property,Builder_Floor,3294.0
1675.0,4,3.0,Furnished,Mehrauli,2.0,13500000,Ready_to_move,Resale,Builder_Floor,8060.0
1250.0,3,3.0,Unfurnished,Mehrauli,2.0,8500000,Almost_ready,New_Property,Builder_Floor,8060.0
1080.0,3,3.0,Unfurnished,Mehrauli,5.0,6000000,Ready_to_move,New_Property,Apartment,8060.0
1170.0,3,3.0,Unfurnished,"Andheria Mor, Mehrauli",5.0,7200000,Almost_ready,New_Property,Builder_Floor,8060.0
1250.0,3,2.0,Semi-Furnished,Mehrauli,1.0,6500000,Ready_to_move,Resale,Apartment,8060.0
1500.0,3,3.0,Semi-Furnished,"Andheria Mor, Mehrauli",1.0,8400000,Ready_to_move,New_Property,Apartment,8060.0
1350.0,3,3.0,Unfurnished,Mehrauli,1.0,8500000,Ready_to_move,New_Property,Apartment,8060.0
855.0,2,2.0,Semi-Furnished,Mehrauli,1.0,4000000,Ready_to_move,Resale,Builder_Floor,4678.0
540.0,1,1.0,Unfurnished,Mehrauli,1.0,1700000,Ready_to_move,Resale,Builder_Floor,3148.0
1044.0983,3,2.0,Unfurnished,Mehrauli,1.0,6000000,Ready_to_move,Resale,Builder_Floor,3148.0
405.0,1,1.0,Semi-Furnished,Mehrauli,1.0,1600000,Ready_to_move,Resale,Apartment,3148.0
500.0,1,2.0,Semi-Furnished,Mehrauli,1.0,2100000,Ready_to_move,Resale,Apartment,4200.0
450.0,1,1.0,Furnished,Mehrauli,1.0,1700000,Ready_to_move,Resale,Apartment,3778.0
405.0,1,1.0,Unfurnished,"Andheria Mor, Mehrauli",1.0,1500000,Ready_to_move,Resale,Apartment,3778.0
405.0,1,1.0,Unfurnished,Mehrauli,1.0,1200000,Ready_to_move,Resale,Builder_Floor,2963.0
450.0,1,1.0,Unfurnished,"Brijwasi Colony, Mehrauli",1.0,1650000,Ready_to_move,Resale,Apartment,3667.0
173.0,2,2.0,Unfurnished,Mehrauli,1.0,3500000,Ready_to_move,Resale,Builder_Floor,3667.0
1100.0,3,2.0,Unfurnished,Mehrauli,1.0,8500000,Ready_to_move,Resale,Builder_Floor,7727.0
600.0,2,2.0,Unfurnished,Mehrauli,1.0,3200000,Ready_to_move,Resale,Builder_Floor,5333.0
800.0,3,2.0,Semi-Furnished,Mahavir Enclave,1.0,4400000,Ready_to_move,New_Property,Builder_Floor,
990.0,4,3.0,Unfurnished,Mahavir Enclave Part 1,1.0,7200000,Almost_ready,New_Property,Builder_Floor,
1100.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,7500000,Ready_to_move,New_Property,Builder_Floor,
1100.0,3,2.0,Unfurnished,Mahavir Enclave,1.0,6500000,Ready_to_move,New_Property,Apartment,
527.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3500000,Ready_to_move,Resale,Builder_Floor,
1000.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 1 ,1.0,6500000,Ready_to_move,Resale,Builder_Floor,
1000.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,6200000,Ready_to_move,Resale,Builder_Floor,
450.0,1,1.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,2500000,Ready_to_move,New_Property,Builder_Floor,
600.0,2,2.0,Semi-Furnished,Mahavir Enclave,1.0,3000000,Ready_to_move,New_Property,Apartment,
950.0,3,2.0,Furnished,Mahavir Enclave Part 1,1.0,6000000,Ready_to_move,New_Property,Builder_Floor,
855.0,3,2.0,Unfurnished,Mahavir Enclave Part 1,1.0,4800000,Ready_to_move,Resale,Apartment,
770.0,2,2.0,Semi-Furnished,Mahavir Enclave,1.0,3790000,Ready_to_move,New_Property,Builder_Floor,4922.0
810.0,3,2.0,Semi-Furnished,Mahavir Enclave,1.0,4200000,Ready_to_move,New_Property,Apartment,4922.0
710.0,2,2.0,Unfurnished,Mahavir Enclave,1.0,2900000,Ready_to_move,Resale,Apartment,4922.0
950.0,3,2.0,Unfurnished,Mahavir Enclave Part 1,1.0,5000000,Ready_to_move,Resale,Builder_Floor,4922.0
450.0,1,1.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,2100000,Ready_to_move,New_Property,Builder_Floor,4922.0
500.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3200000,Ready_to_move,Resale,Apartment,4922.0
